index,name,platform,rating,release_year
15503,Vitamin R,PSP,NaN,NaN
15504,Angelique Retour,PSV,NaN,NaN
15508,Gakuen K: Wonderful School Days,PSP,NaN,NaN
15509,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,GBA,NaN,NaN
15510,Guitar Freaks V2 & DrumMania V2,PS2,NaN,NaN
15514,Dance! It's Your Stage,PS3,NaN,NaN
15515,CV Casting Voice,PS3,NaN,NaN
15516,Pastel Chime Continue,PSP,NaN,2005
15517,Zwei!!,PSP,NaN,NaN
15519,Ro-Kyu-Bu! Lost Secret,PSP,NaN,NaN
15524,Devil Survivor: Over Clock,3DS,NaN,NaN
15525,Defendin' De Penguin,DS,E,2008
15526,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,NaN,NaN
15527,Kokoro Connect: Yochi Random,PSP,NaN,2012
15529,Warship Gunner 2 Portable,PSP,NaN,NaN
15530,Downtown Nekketsu Jidaigek,3DS,NaN,NaN
15536,Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,NaN,NaN
15537,X-Plane 10 Global,PC,NaN,NaN
15539,WRC 2: FIA World Rally Championship,PC,NaN,NaN
15541,StormLover Karen!!,PSP,NaN,NaN
15543,Steins;Gate: Hiyoku Renri no Darling,PS3,NaN,NaN
15545,Coded Soul: Uke Keigareshi Idea,PSP,NaN,NaN
15546,AIR,PSP,NaN,1987
15547,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,NaN,NaN
15548,Otoko Yukaku,PSV,NaN,NaN
15549,Mount & Blade Collection,PC,NaN,2011
15552,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,NaN,NaN
15553,Virtua Pro Football,PS2,NaN,2006
15554,Date-A-Live Twin Edition: Rio Reincarnation,PSV,NaN,NaN
15555,Adidas Power Soccer 98,PS,E,1998
15556,Natsuiro High School: Seishun Hakusho,PS4,NaN,NaN
15557,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,NaN,NaN
15558,Heroes VS,PSP,NaN,NaN
15560,Sotsugyou II: Neo Generation Special,3DO,NaN,NaN
15561,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,NaN,NaN
15562,Kazoku Keikaku,PSP,NaN,NaN
15563,Resident Evil 5 HD,XOne,NaN,NaN
15568,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PC,NaN,NaN
15569,UFO: Trilogy,PC,NaN,2007
15570,Amatsumi Sora ni! Kumo no Hatate ni,PSV,NaN,NaN
15571,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,NaN,NaN
15572,Aoishiro,PS2,NaN,NaN
15576,PC Engine Best Collection: Tengai Makyou Collection,PSP,NaN,NaN
15585,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,NaN,NaN
15587,Dreamer Series: Horse Trainer,DS,E,2008
15590,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,NaN,NaN
15591,Muchi Muchi Pork & Pink Sweets,X360,NaN,2011
15592,Trapped Dead,PC,NaN,2010
15593,Meiji Toukyou Renka,PSP,NaN,NaN
15595,Mushihimesama,X360,NaN,2012
15596,Higurashi no Naku Koro ni: Jan,PSP,NaN,NaN
15597,Ratchet & Clank Collection,PSV,NaN,2014
15598,Elvandia Story,PS2,NaN,NaN
15599,Winning Post 8 2016,PS4,NaN,NaN
15600,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,NaN,NaN
15601,Triggerheart Excelica Enhanced,PS2,NaN,NaN
15604,Puzzle Star Sweep,PS,E,2001
15605,Battle Spirits: Kiseki no Hasha,PSP,NaN,NaN
15607,The Conveni 4,PS2,NaN,NaN
15610,Kamen Rider: Battride War II,WiiU,NaN,NaN
15611,Niko Puchi Girls Runway,3DS,NaN,NaN
15614,Seitokai no Ichizon: DS-suru Seitokai,DS,NaN,NaN
15617,Teenage Mutant Ninja Turtles Double Pack,GBA,E,2006
15619,Prism Ark: Awake,PS2,NaN,NaN
15620,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,NaN,NaN
15621,Rozen Maiden: Duellwalzer,PS2,NaN,NaN
15623,Winter Blast: 9 Snow & Ice Games,Wii,NaN,NaN
15624,Coven and Labyrinth of Refrain,PSV,NaN,NaN
15626,Natsuiro High School: Seishun Hakusho,PS3,NaN,NaN
15627,Uppers,PSV,NaN,NaN
15628,Shrek / Shark Tale Game Boy Advance Video,GBA,NaN,NaN
15629,Lovely x Cation 1 & 2,PSV,NaN,NaN
15632,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,NaN,NaN
15633,Ginga Fukei Densetsu: Sapphire,TG16,NaN,1995
15634,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,NaN,NaN
15636,Guitar Freaks V3 & DrumMania V3,PS2,NaN,NaN
15639,Military History: Commander - Europe at War,PSP,NaN,NaN
15640,Snow Portable,PSP,NaN,2007
15642,Poyo Poyo Kansatsu Nikki,3DS,NaN,NaN
15643,Jinsei Game DS,DS,NaN,NaN
15644,Guitar Freaks & DrumMania: Masterpiece Gold,PS2,NaN,NaN
15645,7 Roses: A Darkness Rises,PC,NaN,NaN
15646,Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,NaN,NaN
15651,Miyako,PSP,NaN,NaN
15652,Motto NUGA-CEL!,PSP,NaN,NaN
15654,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),PS2,NaN,NaN
15655,Super Dodge Ball,NG,NaN,1987
15656,11eyes: CrossOver,PSP,NaN,NaN
15657,Gon: BakuBakuBakuBaku Adventure,3DS,NaN,NaN
15658,Style Book: Junior City,DS,NaN,NaN
15659,Earth Seeker,Wii,NaN,NaN
15662,IGT Slots: Lucky Larry's Lobstermania,PC,NaN,NaN
15663,Atlantic Quest,PC,NaN,2011
15664,Bakumatsu Rock: Ultra Soul,PSV,NaN,NaN
15666,Tantei Opera: Milky Holmes,PSP,NaN,NaN
15667,PopCap Hits!,X360,NaN,NaN
15668,Entaku no Seito: The Eternal Legend,PSP,NaN,NaN
15669,New Atelier Rorona: Hajimari no Monogatari,3DS,NaN,NaN
15673,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,NaN,NaN
15676,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,NaN,NaN
15677,Elf Bowling 1 & 2,DS,NaN,NaN
15678,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,NaN,NaN
15679,Germany's Next Topmodel 2011,Wii,NaN,NaN
15681,Arabians Lost: The Engagement on Desert,PS2,NaN,NaN
15683,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,NaN,NaN
15685,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,NaN,NaN
15686,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,NaN,NaN
15687,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,NaN,NaN
15690,Starry ? Sky: After Summer,PSP,NaN,NaN
15692,Empire Deluxe,PC,NaN,1993
15694,Gallop Racer Inbreed,PS2,NaN,NaN
15696,Ketsui: Kizuna Jigoku Tachi Extra,X360,NaN,2010
15698,The King of Fighters Collection: The Orochi Saga (JP sales),PS2,NaN,NaN
15699,Suzumiya Haruhi-Chan no Mahjong,PSP,NaN,NaN
15701,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,NaN,NaN
15704,Writing and Speaking Beautiful Japanese DS,DS,NaN,NaN
15705,Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,NaN,NaN
15709,Koisuru Otome to Shugo no Tate Portable,PSP,NaN,NaN
15710,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,NaN,NaN
15712,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,NaN,NaN
15713,Bakumatsu Renka: Karyuu Kenshi-den,PS2,NaN,NaN
15714,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,NaN,NaN
15716,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,NaN,2010
15718,Princess Frontier Portable,PSP,NaN,NaN
15720,Touch Detective (JP sales),DS,NaN,NaN
15722,Mary King's Riding School,DS,NaN,NaN
15723,Voodoo Chronicles: First Sign,PC,NaN,NaN
15726,Prince of Stride,PSV,NaN,NaN
15728,Mai-Otome Hime: Otome Butou Shi,PS2,NaN,NaN
15732,Kimikare: New Semester,PSP,NaN,NaN
15733,Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,NaN,NaN
15736,Haneru no Tobira Wii: Girigirissu,Wii,NaN,NaN
15737,Elminage II: Sousei no Megami to Unmei no Daichi,PSP,NaN,NaN
15739,Aqua Panic!,DS,NaN,NaN
15744,Seinaru Kana: Orichalcum no Na no Motoni,PSP,NaN,NaN
15747,Tail of the Sun,PS,E,1997
15748,Revolution: 25th Anniversary Collection,PC,NaN,2016
15757,Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,NaN,NaN
15758,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,NaN,NaN
15761,Wizardry Twin Pack,PS3,NaN,NaN
15762,Rabbids Invasion: The Interactive TV Show,PS4,NaN,2014
15763,Gadget Racers (PAL),PS2,NaN,NaN
15764,Moe Star: Moeru Toudai Eigojuku,DS,NaN,NaN
15765,The Cube,Wii,NaN,NaN
15770,Tegami Bachi: Kokoro Tsumugu Mono e,PSP,NaN,NaN
15773,Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,NaN,NaN
15778,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,NaN,NaN
15781,Eyeshield 21: Portable Edition,PSP,NaN,NaN
15782,Taishou Moebius Line Vitable,PSV,NaN,NaN
15783,Robotics;Notes,PSV,NaN,NaN
15784,Kabushiki Baibai Trainer: Kabutore! Next,DS,NaN,NaN
15785,Machi: Unmei no Kousaten,PSP,NaN,NaN
15787,Machi-ing Maker 4,PS3,NaN,NaN
15788,World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,NaN,NaN
15789,Ketsui Death Label,DS,NaN,NaN
15793,Clover no Kuni no Alice: Wonderful Wonder World,PSP,NaN,NaN
15794,Abunai: Koi no Sousa Shitsu,PSV,NaN,NaN
15795,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,NaN,NaN
15796,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,NaN,NaN
15801,Planetarian: Chiisana Hoshi no Yume,PSP,NaN,2009
15802,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,NaN,NaN
15803,Roommate Asami: Okusama wa Joshikousei,PS2,NaN,NaN
15804,Cabbage Patch Kids: The Patch Puppy Rescue,GBA,NaN,2006
15809,Ultraman Star Chronicles,PSP,NaN,NaN
15810,Amagoushi no Yakata,PS2,NaN,NaN
15811,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,NaN,NaN
15812,Ginga Tetsudou 999 DS,DS,NaN,NaN
15814,Koihime Enbu,PS4,NaN,2016
15817,Suzunone Seven: Rebirth Knot,PS2,NaN,2010
15818,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,NaN,NaN
15819,Zoids Dash,DS,NaN,NaN
15821,Vitamin X Evolution Plus,PSP,NaN,NaN
15825,MuvLuv Double Pack,PSV,NaN,NaN
15829,Nano Diver,PSP,NaN,NaN
15830,Mary King's Riding School 2,Wii,NaN,NaN
15831,Elkrone no Atelier: Dear for Otomate,PSP,NaN,NaN
15833,Painkiller: Hell & Damnation,X360,NaN,2013
15834,Memories Off: Yubikiri no Kioku,X360,NaN,2010
15835,Otometeki Koi Kakumei * Love Revo!! DS,DS,NaN,NaN
15836,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,NaN,NaN
15837,Clock Zero: Shuuen no Ichibyou - ExTime,PSV,NaN,NaN
15838,Cross + Channel,PSP,NaN,NaN
15840,Shin Hayarigami 2,PSV,NaN,2016
15842,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,NaN,NaN
15844,Root Infinity Rexx,PSV,NaN,NaN
15846,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,PS2,NaN,NaN
15847,Memories Off: Yubikiri no Kikou,PSP,NaN,NaN
15848,Hurry Up Hedgehog!,DS,NaN,NaN
15849,L.G.S: Shinsetsu Houshinengi,PSP,NaN,NaN
15853,Discworld II: Mortality Bytes!,PS,NaN,NaN
15854,Uchi no 3 Shimai DS,DS,NaN,NaN
15856,Soul Eater: Monotone Princess,Wii,NaN,2008
15857,Strike Witches: Shirogane no Tsubasa,X360,NaN,NaN
15858,Kaleidoeve,PSV,NaN,NaN
15859,Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA,NaN,NaN
15862,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,NaN,NaN
15863,Moujuutsukai to Oujisama,PS2,NaN,NaN
15865,Bomberman 2,DS,NaN,1997
15867,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,NaN,NaN
15872,Dunamis 15,X360,NaN,NaN
15873,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,DS,NaN,NaN
15874,Yoake Yori Ruriiro na Portable,PSP,NaN,NaN
15876,Storm Lover 2nd V,PSV,NaN,NaN
15877,Reine des Fleurs,PSV,NaN,NaN
15878,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,NaN,NaN
15879,Namco Museum 50th Anniversary (JP sales),PS2,NaN,NaN
15884,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,NaN,NaN
15886,Irritating Stick,PS,E,1999
15887,Chou!! Super Nep League DS,DS,NaN,NaN
15892,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,NaN,NaN
15896,Kimi ni Todoke: Sodateru Omoi,DS,NaN,NaN
15897,Elven Legacy Collection,PC,T,2010
15899,Brave Story: Boku no Kioku to Negai,DS,NaN,NaN
15900,Zombie Hunters 2,PS2,NaN,NaN
15901,Memories Off #5: Encore,PS2,NaN,2007
15902,Custom Drive,PSP,NaN,NaN
15905,Tsuyo Kiss 2 Gakki: Swift Love,PS2,NaN,NaN
15908,Cookie & Cream,DS,E,2007
15909,Winning Post 7 2013,PSV,NaN,NaN
15911,Psychedelica of the Black Butterfly,PSV,T,2018
15914,Busou Renkin: Youkoso Papillon Park e,PS2,NaN,NaN
15915,Ore wa Shoujo Mangaka,PSP,NaN,NaN
15918,Exhibition Volume 6,XB,NaN,NaN
15919,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,NaN,NaN
15920,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,NaN,NaN
15923,The Dark Hills of Cherai,PC,NaN,NaN
15926,Dream C Club: GoGo ,PS3,NaN,NaN
15927,Usavichi: Game no Jikan,DS,NaN,NaN
15928,Summer Challenge: Athletics Tournament,Wii,NaN,2010
15929,Battle Spirits: Hero's Soul,PSP,NaN,NaN
15930,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,NaN,NaN
15931,Otona no Renai Shousetsu: Harlequin Selection,DS,NaN,NaN
15932,White Album 2: Shiawase no Mukougawa,PSV,NaN,NaN
15933,W.L.O. Sekai Renai Kikousen,X360,NaN,NaN
15934,New Interpretation Stranger of Sword City,PSV,NaN,NaN
15935,Final Fantasy XI: All-In-One Pack 2006,X360,NaN,NaN
15936,Pippa Funnell: Ranch Rescue,Wii,NaN,NaN
15937,Joint Operations: Combined Arms,PC,T,2005
15938,Kadenz fermata//Akkord:fortissimo,PSV,NaN,NaN
15940,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,NaN,NaN
15941,Dancing on Ice,DS,NaN,NaN
15942,Winning Post 7: Maximum 2007,PS3,NaN,NaN
15943,Professional Farmer 2016,PS4,NaN,NaN
15944,Sarah: Keeper of the Unicorn,DS,NaN,NaN
15945,Storm Lover 2nd,PSP,NaN,NaN
15948,Dragon's Dogma Online: Season 2,PS4,NaN,NaN
15949,Gaist Crusher God,3DS,NaN,NaN
15951,Arcana Famiglia 2,PSP,NaN,NaN
15952,Shinkyoku Soukai Polyphonica,PS2,NaN,NaN
15955,Kiss Bell,PSV,NaN,NaN
15956,San Goku Shi DS 2,DS,NaN,NaN
15957,Strongest Tokyo University Shogi DS,DS,NaN,NaN
15958,Shin Sangoku Musou Online: Souten Ranbu,PS3,NaN,NaN
15964,Thunder Force VI,PS2,NaN,2008
15965,Full House Kiss 2,PS2,NaN,NaN
15967,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,NaN,NaN
15968,PachiPara 3D,3DS,NaN,NaN
15969,Earth Defense Force 2017 (old JP sales),X360,NaN,NaN
15970,I Doll U,PSV,NaN,NaN
15972,Sengoku Hime: Senran ni Mau Otometachi,PS2,NaN,NaN
15975,Paranormal Pursuit: The Gifted One,PC,NaN,NaN
15976,Command & Conquer Collection,PC,T,2003
15977,Marvel Superheroes 3D: Grandmaster's Challenge,Wii,NaN,NaN
15984,Sora no Otoshimono Forte: Dreamy Season,DS,NaN,NaN
15985,Romance of the Three Kingdoms XII,WiiU,NaN,NaN
15986,Hiiro no Kakera Portable,PSP,NaN,NaN
15988,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,DS,NaN,NaN
15990,Wand of Fortune R,PSV,NaN,NaN
15993,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,NaN,NaN
15994,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,NaN,NaN
15995,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,NaN,NaN
15996,Harukanaru Toki no Naka de 6,PSP,NaN,NaN
15997,Triggerheart Exelica,DC,NaN,2007
15998,Jet Impulse,DS,NaN,NaN
16001,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,NaN,NaN
16003,Tennis no Oji-Sama: Card Hunter,PS2,NaN,NaN
16005,Night Wizard the Video Game: Denial of the World,PS2,NaN,NaN
16007,Portable Island: Tenohira Resort,PSP,NaN,NaN
16008,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,NaN,NaN
16009,Tokyo Friend Park II DS,DS,NaN,NaN
16012,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,NaN,NaN
16018,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,NaN,NaN
16022,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,NaN,NaN
16023,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,DS,NaN,NaN
16024,Gaku ? Ou: The Royal Seven Stars,PSP,NaN,NaN
16027,Rayman 10th Anniversary,GBA,E,2005
16029,Race Driver: Create & Race,DS,E,2007
16030,Storm Lover Kai!!,PSP,NaN,NaN
16031,Minna to Issho,PSV,NaN,NaN
16032,Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,NaN,NaN
16034,Enkaku Sousa: Sana e no 23 Hiai,PSP,NaN,NaN
16038,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,NaN,NaN
16039,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,NaN,NaN
16040,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,NaN,NaN
16041,Iron Soldier 3,PS,T,2000
16043,Tiger & Bunny: Hero's Day,PSP,NaN,NaN
16046,Pachinko Kaou: Misora Hibari,PS2,NaN,NaN
16047,Accel World: Kasoku no Chouten,PS3,NaN,NaN
16048,Poupee Girl DS,DS,NaN,NaN
16049,Choro Q,PS2,NaN,1984
16051,Narcissus: Moshimo Ashita ga Runara,PSP,NaN,NaN
16052,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,NaN,NaN
16054,"Sharin no Kuni, Himawari no Shoujo",X360,NaN,NaN
16055,Simple DS Series Vol. 42: The Haioku Byoutou,DS,NaN,NaN
16057,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,NaN,NaN
16059,Dance! It's Your Stage,Wii,NaN,NaN
16063,Yume Neko DS,DS,NaN,NaN
16064,Germany's Next Topmodel 2011,DS,NaN,NaN
16065,Dream C Club,PS3,NaN,NaN
16068,Memories Off 6: Next Relation,PS2,NaN,NaN
16069,Meiji Toukyou Renka: Twilight Kiss,PSP,NaN,NaN
16070,Scared Rider Xechs,PS2,NaN,NaN
16071,4 Play Collection - Dark Mysteries,PC,NaN,2014
16072,Vitamin X: Detective B6,PSP,NaN,NaN
16073,Misshitsu no Sacrifice,PSP,NaN,2010
16075,Ouran Koukou Host Bu,PS2,NaN,NaN
16077,Lotus Challenge,GC,E,2004
16081,Dragon Zakura DS,DS,NaN,NaN
16082,Chameleon: To Dye For!,DS,NaN,NaN
16083,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,NaN,NaN
16084,Shinseiki Evangelion: Battle Orchestra Portable,PSP,NaN,NaN
16087,DokuSui: DokiDoki Suikoden,PSP,NaN,NaN
16089,Bomberman (jp sales),PSP,NaN,NaN
16091,S.Y.K: Shinsetsu Saiyuuki,PS2,NaN,NaN
16092,Black Cat,PS2,NaN,NaN
16093,Smart Kid's Mega Game Mix,DS,NaN,NaN
16095,Wiffle Ball Advance,DS,NaN,NaN
16096,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,NaN,NaN
16097,Wand of Fortune: Mirai e no Prologue Portable,PSP,NaN,NaN
16098,Secret Game Portable,PSP,NaN,NaN
16099,Sengoku Hime: Senran ni Mau Otometachi,PSP,NaN,NaN
16101,Kimi no Yuusha,DS,NaN,NaN
16102,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,NaN,NaN
16103,Period Cube: Torikago no Amadeus,PSV,NaN,NaN
16104,Nobunaga no Yabou Online: Houou no Shou,PS3,NaN,NaN
16105,Cosmetic Paradise: Make no Kiseki,DS,NaN,NaN
16107,Legoland,PC,NaN,2000
16108,Nobunaga no Yabou DS,DS,NaN,NaN
16111,Wand of Fortune Portable,PSP,NaN,NaN
16114,Sousaku Alice to Oujisama!,3DS,NaN,NaN
16116,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,NaN,NaN
16118,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,NaN,NaN
16121,Postman Pat: Special Delivery Service,DS,NaN,2009
16122,Himawari: Pebble in the Sky Portable,PSP,NaN,2010
16125,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,NaN,NaN
16126,NiGHTS into dreams...,PS2,NaN,NaN
16127,Kono Aozora ni Yakusoku o: Tenohira no Rakuen,PSP,NaN,NaN
16129,Shinobi Koutsutsu,PSP,NaN,NaN
16131,Kaitou Rousseau,DS,NaN,NaN
16132,GunParade Orchestra: Ao no Shou,PS2,NaN,NaN
16136,Total War Attila: Tyrants & Kings,PC,NaN,NaN
16137,Wizardry XTH: Unlimited Students,PS2,NaN,2006
16138,Instant Brain,X360,NaN,2011
16139,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,NaN,NaN
16141,Abunai: Koi no Sousa Shitsu,PSP,NaN,NaN
16145,Magic Encyclopedia: Moonlight,DS,NaN,NaN
16147,SoulLink Extension,PS2,NaN,NaN
16149,Winning Post 7 Maximum 2008,PS2,NaN,NaN
16150,Samurai Shodown Anthology (JP sales),PS2,NaN,NaN
16151,Sangoku Koi Senki: Otome no Heihou!,PS2,NaN,NaN
16153,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,NaN,NaN
16155,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,3DS,NaN,NaN
16156,Super Robot Taisen XO,X360,NaN,NaN
16158,Raven's Cry,PS4,NaN,NaN
16160,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,NaN,NaN
16164,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,NaN,NaN
16166,Shitsuji ga Aruji o Erabu Toki,PSV,NaN,2016
16168,War for the Overworld,PC,NaN,2015
16171,Infinite Stratos 2: Love and Purge,PSV,NaN,2015
16173,Umihara Kawase Jun: Second Edition Kanzenban,DS,NaN,NaN
16177,Destiny Links,DS,NaN,NaN
16181,Sakura Sakura: Haru Urara,PSP,NaN,NaN
16183,Uta no * Prince-Sama: Sweet Serenade,PSP,NaN,NaN
16184,Higurashi no Naku Koro ni Iki,PS3,NaN,NaN
16185,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,NaN,NaN
16187,Rewrite,PSV,NaN,2011
16189,Major Dream: Major Wii Nagero! Gyroball!!,Wii,NaN,NaN
16190,"Iza, Shutsujin! Koisen",PSP,NaN,NaN
16192,Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,NaN,NaN
16193,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,NaN,NaN
16196,Bakumatsu Koihana: Shinsengumi DS,DS,NaN,NaN
16197,Digger Simulator,PC,NaN,NaN
16198,Miyako: Awayuki no Utage,PSP,NaN,NaN
16202,Football Manager Live,PC,NaN,2009
16204,Marginal #4: Idol of Supernova,PSV,NaN,NaN
16205,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,DS,NaN,NaN
16206,Kana: Imouto,PSP,NaN,NaN
16207,Rock N' Roll Racing,SNES,NaN,1993
16210,Football Academy,DS,NaN,2009
16212,Norn + Nonette: Last Era,PSV,NaN,NaN
16213,Nodame Cantabile,PS2,NaN,2007
16215,Hitotsu Tobashi Renai V,PSV,NaN,NaN
16216,Blitzkrieg 2 Anthology,PC,NaN,2008
16217,DoDonPachi Saidaioujou,X360,NaN,NaN
16218,Last Escort: Club Katze,PS2,NaN,NaN
16219,Fuuraiki 3,PSV,NaN,NaN
16220,1/2 Summer +,PSP,NaN,NaN
16221,Winning Post 7 Maximum 2008,PS3,NaN,NaN
16222,SBK09 Superbike World Championship,PS3,NaN,NaN
16223,Tears to Tiara: Kakan no Daichi Portable,PSP,NaN,NaN
16224,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,DS,NaN,NaN
16229,Dr. Slump & Arale-Chan,DS,NaN,NaN
16231,Umineko no Naku Koro ni Portable 1,PSP,NaN,NaN
16232,Festa!! Hyper Girls Party,PS2,NaN,NaN
16233,Geten no Hana: Yume Akari,PSP,NaN,NaN
16234,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,NaN,NaN
16236,Game Book DS: Sword World 2.0,DS,NaN,NaN
16238,Fernbus Simulator,PC,NaN,2016
16242,Pet Shop Monogatari DS 2,DS,NaN,NaN
16244,Chokkan! Asonde Relaxuma,DS,NaN,NaN
16245,Hot Wheels: Stunt Track Challenge / World Race,GBA,NaN,NaN
16246,Minna no Conveni,DS,NaN,NaN
16247,Accel World: Kasoku no Chouten,PSP,NaN,NaN
16249,SoulCalibur Legends (JP sales),Wii,NaN,NaN
16251,Izumo 2,PS2,NaN,2006
16252,Entaku no Seito: Students of Round,X360,NaN,NaN
16255,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,NaN,NaN
16256,Isshoni Gohan. Portable,PSP,NaN,NaN
16257,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,NaN,NaN
16258,Hanayamata: Yosakoi Live,PSV,NaN,2014
16261,Rosario to Vampire: Tanabata no Miss Youkai Gakuen,DS,NaN,NaN
